0.0,0.0,0.0,-0.2605168958183239,-0.041715541107896194,-0.06795621601027041,-0.4255033769598554,-0.3360282696663151,-0.07397664814187307,-0.4729696032023935,-0.6405740493169342,-0.07888438737730584,-0.5168073146358695,-0.8540473352530603,-0.05927350745491798,-0.331286410682163,-0.6605689585478515,0.02319334407749646,-0.3643363576694884,-0.9140366072077515,-0.07421685253939549,-0.3211232472046132,-0.6616605216053711,-0.11255376917337666,-0.2871227659785691,-0.5009179110189367,-0.11547394715267474,-0.18202432943956717,-0.6958501381472961,0.027351801605790132,-0.21717153166115086,-0.948475217964204,-0.0757753140269922,-0.1898884097732857,-0.6273607458860939,-0.08370923300702114,-0.16034600620822864,-0.4917721921196922,-0.05443583701699297,-0.037334402502499545,-0.6880912026329281,0.01043421465362026,-0.055184890194204,-0.9078004695390591,-0.10327825479249543,-0.06374502609804922,-0.5956065403461746,-0.049858002384040825,-0.045820890023193124,-0.45611054810686,0.023907914576924757,0.12242649080639252,-0.6529714226816669,-0.012604228701540163,0.09926485779864264,-0.8312863807893928,-0.07668241824508777,0.07160534566326639,-0.6208365960296723,-0.03160030866855045,0.07156366381237632,-0.5206472159744455,0.02428829329571757,1
0.0,0.0,0.0,-0.25559636606270414,-0.05092251653406615,-0.06104240542987471,-0.41858462339937724,-0.34774862268217005,-0.06362259840920007,-0.46789787110622366,-0.6536649473169094,-0.06750621072544295,-0.507798117473857,-0.8601713462903812,-0.04739543133045838,-0.3286097274335572,-0.6492607745976628,0.030185418857361288,-0.3581873661875363,-0.9082342225385888,-0.06986591877777326,-0.3236768741646849,-0.6678563037258269,-0.11092943000236248,-0.2908417360377565,-0.5198109144070207,-0.11621169308672676,-0.1863592943320352,-0.6824560089152802,0.030223781164817127,-0.21490234960681462,-0.9402550607486616,-0.0830564319937728,-0.19358519458797493,-0.638002636181482,-0.09777449276899748,-0.1634195335900243,-0.5095287670395112,-0.07004613545747669,-0.047202721385721236,-0.6800717015952417,0.009715485119720813,-0.06369881329725913,-0.8910474592400823,-0.10935686573640235,-0.07026236433853163,-0.5934241363901618,-0.0674690472400951,-0.05325797185320386,-0.4657197611887603,0.000715233315246619,0.100960302352432,-0.6549562285799835,-0.016143999256601198,0.07605926864174134,-0.8257765406009513,-0.08417919445849412,0.054666887535624965,-0.6230410365681777,-0.04838613604734588,0.060419435420838864,-0.5280104080674158,0.0022430587752509507,1
0.0,0.0,0.0,-0.2574538018098252,-0.06533162998103823,-0.05498007287180136,-0.4161954644919156,-0.35539636233791794,-0.054392981307956674,-0.46549066765662744,-0.6555685061280287,-0.056154181225044585,-0.5076317509127354,-0.8608921064223037,-0.034275159591745805,-0.3286223250563179,-0.6593483543802543,0.04521114686114933,-0.35602566407660696,-0.9126402105180939,-0.04703686757991937,-0.3236211110008906,-0.6738583356531398,-0.08595234479877789,-0.29517152793025253,-0.523551529593088,-0.0906331129652851,-0.18465908390874491,-0.6939426023366467,0.04473070702451044,-0.21344575018256856,-0.9476724871799568,-0.06363769658909069,-0.19381596258268238,-0.6443767156769189,-0.08148285182983077,-0.16720164351803096,-0.5109073203002129,-0.05642891656036059,-0.04551191528796405,-0.6895349478346549,0.02492992194981614,-0.06233287559315983,-0.9006893098898011,-0.08939379194820464,-0.06955907806783986,-0.6056556660382252,-0.04990904752409935,-0.05325735151661943,-0.471094563747919,0.01621202068213461,0.10442341132367915,-0.6606328298159957,0.0006258059135305297,0.07741518047677799,-0.8344081939917152,-0.062959454975405,0.056902157119121534,-0.6341200544491984,-0.026176194455157557,0.06357143951897315,-0.5378518433190054,0.024841832978863866,1
0.0,0.0,0.0,-0.2534792695493759,-0.047138212269003256,-0.06779906128958517,-0.4194297173291937,-0.3418321356385506,-0.07380788168904015,-0.47009637977999247,-0.6502596814412506,-0.07911799147824736,-0.5128335450181135,-0.8564018831456764,-0.059812788337392196,-0.3336275074255427,-0.6482655811028002,0.01991925723742567,-0.35594908328893893,-0.9019264730772306,-0.07866328917245236,-0.321867904963714,-0.6593295636825303,-0.11531702102384547,-0.291945460582479,-0.5129884935226569,-0.11778969720158221,-0.19102333364651675,-0.6841292666442171,0.02320373891960061,-0.21503046152065095,-0.9366616120154411,-0.0882849975101529,-0.1946671710125466,-0.631918064313024,-0.09889321007800007,-0.1659711275608884,-0.5073504059646906,-0.06880951866288759,-0.050710119961744154,-0.6821631889076523,0.0057294761099108355,-0.06393439039591929,-0.8845999634632946,-0.11295555486442034,-0.07091756284438908,-0.5865377832885057,-0.069737121107186,-0.055653786465499906,-0.46330966525169315,-0.0011778874502237162,0.09736670312668343,-0.6558110038308119,-0.01738359776910737,0.07586452612483724,-0.8192448121664323,-0.08495795977940938,0.05526596564368361,-0.6167008923682866,-0.049245200113020395,0.05879981055097576,-0.5242318507251512,0.0008283881181124365,1
0.0,0.0,0.0,-0.25424113090808376,-0.052522912750157545,-0.064757387290866,-0.42198624709536015,-0.34103017507985095,-0.07173219408892273,-0.4740986860511177,-0.648602520710705,-0.07846731104481527,-0.5202326555885087,-0.8518637947472965,-0.06071292496712622,-0.3364579853926531,-0.6440002431780961,0.020621700200629284,-0.3580921637065688,-0.8931440279474355,-0.07276243480166675,-0.32262629761818234,-0.6519714872852814,-0.10569290480922817,-0.29579200936501204,-0.5123742045636374,-0.10703959025721548,-0.19456283432268406,-0.6790051983592438,0.021783368564799316,-0.21821595066925425,-0.9236706907753733,-0.08767690800441814,-0.19605617984806145,-0.6247704761626808,-0.0996552680789166,-0.1741417630512834,-0.5058833696618219,-0.07208789292441396,-0.055716584921034706,-0.6779272685932131,0.003460696546788285,-0.06940611852733147,-0.8794534768777674,-0.11349538626417881,-0.07140616081166015,-0.5866237394425968,-0.07183091528943054,-0.06072599315410909,-0.464809245470344,-0.005414020115664328,0.08948270577156217,-0.6543804044929978,-0.019964925039661432,0.06836917799997677,-0.8159425411242588,-0.08519278935216279,0.053064784671376826,-0.6154090863863589,-0.049157470817596936,0.05572821307385057,-0.525387851787512,5.1538274960544385e-05,1
0.0,0.0,0.0,-0.25788395152345117,-0.05554021990428958,-0.06730449811623486,-0.4266328452632648,-0.3277685525524033,-0.07717420057004976,-0.4915684679603679,-0.6309755249897272,-0.08531281241006655,-0.545437504843024,-0.8353076596076601,-0.0689858109424661,-0.3585400459631001,-0.6296817990720378,0.014767594039139438,-0.38084425058513194,-0.872806643353175,-0.07727713274671608,-0.3420151386294691,-0.6307318318652139,-0.10855586574004984,-0.31476397802516926,-0.4813717813728443,-0.10883076985787396,-0.21698713157473265,-0.6725644218557805,0.01969943205545462,-0.247970104970188,-0.9208705257635015,-0.08628091296017205,-0.2159175975534539,-0.6202382932499042,-0.0967510771867974,-0.19060182549819413,-0.49543130011366543,-0.0704259901803724,-0.07633560728533598,-0.6819348341859142,0.005640372067482117,-0.09841850908178723,-0.8986843396848765,-0.10641755607858523,-0.09111464911637716,-0.6076881695642347,-0.06250659110375764,-0.07658608972629996,-0.47841395065705505,0.002803348525576724,0.07265001962746105,-0.6696952856144733,-0.013695488893714731,0.0431346942136632,-0.8477984128877725,-0.07685434431577956,0.032385617283437064,-0.6478053737494683,-0.04041627252078491,0.0370277762931364,-0.5490976686775947,0.007583422861209892,1
0.0,0.0,0.0,-0.25169768846481094,-0.049874349575052254,-0.07857774889638276,-0.41858475260632433,-0.3313099973437672,-0.09464081324156794,-0.48179310484271665,-0.6326322574050185,-0.10868943149060838,-0.5428597223563421,-0.8342324210369731,-0.09674497162119369,-0.3454778874535646,-0.6382819563121479,0.013068789430180356,-0.36973122851783863,-0.8745182872419374,-0.0904034491871641,-0.3324160953354096,-0.6280611909777786,-0.12898723556773933,-0.2998123759072932,-0.4850288584838942,-0.13211792643653733,-0.20892540255450492,-0.6769729534550598,0.018820876233074334,-0.23544759620745992,-0.9313129391892975,-0.09563763336756766,-0.21004415481334243,-0.6335686731774542,-0.10736549676013478,-0.18217083054033129,-0.5156960436356912,-0.0779781181769308,-0.07337548073367339,-0.686518153479401,0.0021861230126911,-0.09405657968817342,-0.8927506416956991,-0.11470190702794325,-0.08840127263990075,-0.6077280843711431,-0.07266019384411948,-0.07086130791959692,-0.4923801249332889,-0.006011886245558176,0.06816019706741136,-0.6800723861269086,-0.02156193711694194,0.04486541674316448,-0.8416923991454528,-0.08092839586414216,0.031332253171992834,-0.652310074288836,-0.04397624152854639,0.038733561496204466,-0.5674675267005691,0.0046795357622199316,1
0.0,0.0,0.0,-0.2541732004682227,-0.05043046261558051,-0.06731592304972721,-0.42235760676097683,-0.3313545259302896,-0.07783622598060248,-0.48735546004316854,-0.6336871373381275,-0.08794735100508844,-0.5496032206158323,-0.832196284036142,-0.0733869520087963,-0.3498336802410837,-0.6249991074270098,0.014915370695393716,-0.37875015716056215,-0.871609231487924,-0.08337232519023753,-0.3410032095573856,-0.6282359561166594,-0.11571822979524328,-0.30843527700540074,-0.48436977572482914,-0.11503685893056866,-0.2130025310254115,-0.6673018738426664,0.017334235255887974,-0.2453673033180089,-0.9236694051294063,-0.09199280467228238,-0.21788752089107621,-0.6276223321264561,-0.09876070582383449,-0.18899133142366034,-0.5119487095019833,-0.06754401848071888,-0.07588650026457859,-0.6794007673491537,-0.000836265663235365,-0.10180300592764538,-0.8922768589726258,-0.11438716935106925,-0.09494727582429409,-0.6058611824017041,-0.06889101779017977,-0.07622824382326687,-0.4891390413921086,-0.0013967778216341477,0.0682818488674798,-0.6739210122515411,-0.024813990020341237,0.040605478172672904,-0.8456195767019272,-0.08457299946582968,0.027777807955119898,-0.6537187103398526,-0.04645294847489625,0.03452438585159917,-0.5640035969763789,0.0024891871562205538,1
0.0,0.0,0.0,-0.24658568451045176,-0.048843925318468914,-0.07542486034596531,-0.41128781663189795,-0.3365407564547678,-0.08879011398549598,-0.47493648400255206,-0.6391776550509702,-0.10006165208995266,-0.5411537700594982,-0.8365349476372353,-0.08580139003512474,-0.34654272856312995,-0.6368329643025028,0.006737396723408368,-0.36931927671230685,-0.8793821055724126,-0.09617388667101467,-0.33045410451119156,-0.631259266878078,-0.131109538442521,-0.3010907702010709,-0.48475640782558366,-0.13151007494040526,-0.20730200067999277,-0.6740944591982568,0.012526414009763807,-0.23610978857948017,-0.9219148812182903,-0.09819350264237552,-0.2079162355832365,-0.622918093641914,-0.10456683077861827,-0.18446163591749185,-0.5113398733655742,-0.07369164457466312,-0.06915270782205349,-0.6815574417622275,-0.003511092705650113,-0.0912885257776334,-0.8887715521511022,-0.11989901251037312,-0.08364363737612973,-0.6011688790090157,-0.07412375996867747,-0.06895698454815347,-0.48788869244697186,-0.006446815781235672,0.07427399104130629,-0.6731659844535114,-0.026062658747656647,0.05149487883177262,-0.8404155105394073,-0.08810038174952518,0.0390697272384664,-0.6482091303142954,-0.05086492364027591,0.04279103350292346,-0.56102025215154,-0.0025290509117671654,1
0.0,0.0,0.0,-0.26044199571234516,-0.05386918276473837,-0.057250278584669724,-0.4302663383043072,-0.3375711288138966,-0.05826705997950508,-0.49146184998779774,-0.637202282209508,-0.06159486534848559,-0.5477924662167138,-0.8356192150475542,-0.040791437821186737,-0.34913805632617306,-0.6439063741672937,0.03904390740715489,-0.3775964587953829,-0.8946244643993004,-0.061092737115161354,-0.34806072858245196,-0.6464075342759409,-0.10206260945082811,-0.31471771447215335,-0.4929891187640644,-0.10744260867005687,-0.2091516607165496,-0.6821766692775556,0.03799317214587463,-0.24389099281208626,-0.9437082049984032,-0.06859987284415295,-0.22446436939512637,-0.6390688459566871,-0.07728874290436166,-0.19349259455248805,-0.5139746451371462,-0.04791436080266623,-0.0693500675715688,-0.6909917174138672,0.014727106480688378,-0.09868657601927185,-0.9139579509053377,-0.09598021189104043,-0.09946610106519294,-0.6202944751876261,-0.05006584367614033,-0.07673775208566808,-0.49414075004651525,0.017161273856706058,0.0844438382984033,-0.6792421944727519,-0.014504066585284508,0.05473007386396153,-0.863378869981264,-0.07295458898271026,0.033764410813114404,-0.6693662977933881,-0.03535772027009044,0.04133542643465379,-0.57372307701191,0.012693239074096828,1
